"study_id","participant_id","trial","rating","scenario","trial_type","negation_position","adverb_type","ideophone_form","continuation_type","condition","word_order","included","exclusion_reason"
"exp1","exp1_016","2 C_F_Aff_DirObj",1,"2","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_016","3 C_CT_Neg_Bad",1,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_016","3C_Aff_Manner_Manner",1,"3","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_016","4 C_CT_Aff_Bad",1,"4","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_016","4 C_F_Aff_DirObj",1,"4","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_016","4 C_Neg_Time_Loc",1,"4","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_017","1 C_CT_Aff_Good_5",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_017","1 C_CT_Aff_Good_6",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_017","1 C_F_Aff_DirObj_11",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_017","3 C_F_Aff_DirObj",5,"3","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_017","4 C_CT_Neg_Good_9",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_017","4 C_F_Neg_DirObj",5,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_017","4 C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_017","2 C_F_Neg_InDirObj_7",4,"2","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_017","2 C_Neg_Manner_Loc",4,"2","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_017","2 C_Neg_Manner_Manne",4,"2","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_017","3 C_F_Aff_InDirObj",4,"3","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_017","3 C_Neg_Red_Loc",4,"3","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_017","3 C_Neg_Red_Red",4,"3","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_017","4 C_Aff_Manner_Manne",4,"4","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_017","5 C_Neg_Time_Time",4,"5","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_017","1 C_Aff_Time_Time",3,"1","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_017","3 C_CT_Aff_Good",3,"3","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_017","5 C_Neg_Time_Loc",3,"5","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_017","1 C_Aff_Time_Loc",2,"1","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_017","1 C_F_Aff_InDirObj",2,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_017","2 C_F_Neg_DirObj_8",2,"2","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_017","4 C_Aff_Manner_Loc",2,"4","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_017","4 C_CT_Neg_Bad",2,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_017","6 C_Aff_Red_Loc",2,"6","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_017","6 C_Aff_Red_Red",2,"6","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_017","2 C_CT_Neg_Bad_12",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_017","2 C_CT_Neg_Bad",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_017","3 C_CT_Aff_Bad_10",1,"3","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_018","1 C_Aff_Red_Loc",5,"1","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_018","1 C_CT_Neg_Good_19",5,"1","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_018","1 C_CT_Neg_Good_20",5,"1","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_018","1 C_F_Neg_InDirObj_18",5,"1","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_018","1 C_F_Neg_DirObj",5,"1","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_018","2 C_Aff_Time_Time",5,"2","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_018","2 C_F_Aff_InDirObj",5,"2","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_018","3 C_CT_Neg_Good_15",5,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_018","3 C_F_Neg_DirObj_17",5,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_018","3 C_F_Neg_InDirObj_16",5,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_018","4 C_Neg_Red_Loc",5,"4","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_018","4 C_CT_Aff_Good",5,"4","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_018","4 C_F_Aff_DirObj",5,"4","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_018","5 C_Aff_Manner_Manne",5,"5","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_018","6 C_Neg_Time_Time",5,"6","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_018","1 C_Aff_Red_Red",1,"1","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_018","2 C_Aff_Time_Loc",1,"2","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_018","2 C_CT_Aff_Bad",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_018","2 C_F_Aff_DirObj_21",1,"2","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_018","2 C_CT_Aff_Bad",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_018","3 C_CT_Neg_Bad_14",1,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_018","3 C_Neg_Manner_Loc",1,"3","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_018","3 C_Neg_Manner_Manne",1,"3","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_018","4 C_F_Aff_InDirObj_13",1,"4","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_018","4 C_Neg_Red_Red",1,"4","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_018","4 C_CT_Aff_Bad",1,"4","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_018","5 C_Aff_Manner_Loc",1,"5","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_018","6 C_Neg_Time_Loc",1,"6","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_019","1 C_CT_Neg_Good",5,"1","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_019","1 C_CT_Neg_Good_3",5,"1","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_019","1 C_F_Neg_DirObj",5,"1","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_019","1 C_F_Neg_InDirObj",5,"1","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_019","1 C_Neg_Manner_Loc",5,"1","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_019","1 C_Neg_Manner_Manne",5,"1","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_019","2 C_F_Aff_DirObj",5,"2","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_019","2 C_F_Aff_InDirObj",5,"2","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_019","2 C_Neg_Red_Red",5,"2","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_019","3 C_Aff_Manner_Loc",5,"3","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_019","3 C_CT_Neg_Good",5,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_019","3 C_F_Neg_DirObj",5,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_019","3 C_F_Neg_InDirObj",5,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_019","3C_Aff_Manner_Manner",5,"3","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_019","4 C_CT_Aff_Good",5,"4","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_019","4 C_F_Aff_DirObj",5,"4","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_019","4 C_F_Aff_InDirObj",5,"4","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_019","4 C_Neg_Time_Loc",5,"4","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_019","4 C_Neg_Time_Time",5,"4","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_019","5 C_Aff_Red_Red",5,"5","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_019","6 C_Aff_Time_Loc",5,"6","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_019","6 C_Aff_Time_Time",5,"6","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_019","2 C_Neg_Red_Loc",4,"2","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_019","5 C_Aff_Red_Loc",4,"5","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_019","2 CT_Aff_Bad",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_019","2 CT_Aff_Bad_4",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_019","3 C_CT_Neg_Bad",1,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_019","4 C_CT_Aff_Bad",1,"4","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_020","1 C_Aff_Time_Time",5,"1","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_020","1 C_CT_Aff_Good_5",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_020","1 C_CT_Aff_Good_6",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_020","1 C_F_Aff_DirObj_11",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_020","1 C_F_Aff_InDirObj",5,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_020","2 C_F_Neg_DirObj_8",5,"2","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_020","2 C_F_Neg_InDirObj_7",5,"2","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_020","2 C_Neg_Manner_Loc",5,"2","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_020","2 C_Neg_Manner_Manne",5,"2","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_020","3 C_F_Aff_InDirObj",5,"3","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_020","3 C_Neg_Red_Loc",5,"3","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_020","3 C_Neg_Red_Red",5,"3","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_020","3 C_CT_Aff_Good",5,"3","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_020","3 C_F_Aff_DirObj",5,"3","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_020","4 C_Aff_Manner_Loc",5,"4","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_020","4 C_Aff_Manner_Manne",5,"4","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_020","4 C_CT_Neg_Good_9",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_020","4 C_F_Neg_DirObj",5,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_020","4 C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_020","5 C_Neg_Time_Loc",5,"5","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_020","5 C_Neg_Time_Time",5,"5","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_020","6 C_Aff_Red_Loc",5,"6","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_020","1 C_Aff_Time_Loc",1,"1","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_020","2 C_CT_Neg_Bad_12",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_020","2 C_CT_Neg_Bad",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_020","3 C_CT_Aff_Bad_10",1,"3","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_020","4 C_CT_Neg_Bad",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_020","6 C_Aff_Red_Red",1,"6","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_021","1 C_Aff_Red_Red",5,"1","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_021","1 C_CT_Neg_Good_19",5,"1","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_021","1 C_CT_Neg_Good_20",5,"1","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_021","1 C_F_Neg_DirObj",5,"1","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_021","2 C_F_Aff_InDirObj",5,"2","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_021","3 C_CT_Neg_Good_15",5,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_021","4 C_Neg_Red_Red",5,"4","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_021","4 C_CT_Aff_Good",5,"4","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_021","4 C_F_Aff_DirObj",5,"4","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_021","5 C_Aff_Manner_Manne",5,"5","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_021","6 C_Neg_Time_Time",5,"6","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_021","1 C_Aff_Red_Loc",4,"1","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_021","1 C_F_Neg_InDirObj_18",4,"1","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_021","2 C_Aff_Time_Time",4,"2","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_021","2 C_F_Aff_DirObj_21",4,"2","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_021","3 C_F_Neg_DirObj_17",4,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_021","3 C_Neg_Manner_Loc",4,"3","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_021","3 C_Neg_Manner_Manne",4,"3","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_021","4 C_F_Aff_InDirObj_13",4,"4","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_021","4 C_Neg_Red_Loc",4,"4","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_021","2 C_Aff_Time_Loc",3,"2","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_021","3 C_F_Neg_InDirObj_16",3,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_021","5 C_Aff_Manner_Loc",3,"5","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_021","6 C_Neg_Time_Loc",3,"6","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_021","2 C_CT_Aff_Bad",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_021","2 C_CT_Aff_Bad",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_021","3 C_CT_Neg_Bad_14",1,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_021","4 C_CT_Aff_Bad",1,"4","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_022","1 C_CT_Aff_Good",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_022","1 C_CT_Aff_Good_2",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_022","1 C_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_022","1 C_Neg_Red_Red",5,"1","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_022","2 C_Aff_Manner_Manne",5,"2","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_022","2 C_F_Neg_DirObj",5,"2","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_022","2 C_F_Neg_InDirObj",5,"2","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_022","3 C_CT_Aff_Good",5,"3","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_022","3 C_F_Aff_DirObj",5,"3","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_022","3 C_F_Aff_InDirOb",5,"3","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_022","4 C_Aff_Red_Loc",5,"4","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_022","4 C_CT_Neg_Good",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_022","4_C_F_Neg_DirObj",5,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_022","4_C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_022","5 C_Aff_Time_Time",5,"5","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_022","6 C_Neg_Manner_Manne",5,"6","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_022","1 C_F_Aff_InDirObj",4,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_022","1 C_Neg_Red_Loc",4,"1","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_022","2 C_Aff_Manner_Loc",4,"2","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_022","3 C_Neg_Time_Time",4,"3","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_022","5 C_Aff_Time_Loc",4,"5","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_022","6 C_Neg_Manner_Loc",4,"6","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_022","3 C_Neg_Time_Loc",2,"3","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_022","4 C_Aff_Red_Red",2,"4","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_022","2 C_CT_Neg_Bad",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_022","2 C_CT_Neg_Bad_1",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_022","3 C_CT_Aff_Bad",1,"3","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_022","4 C_CT_Neg_Bad",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_023","1 C_CT_Aff_Good",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_023","1 C_CT_Aff_Good_2",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_023","1 C_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_023","1 C_Neg_Red_Red",5,"1","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_023","2 C_F_Neg_InDirObj",5,"2","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_023","4 C_CT_Neg_Good",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_023","4_C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_023","5 C_Aff_Time_Time",5,"5","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_023","6 C_Neg_Manner_Manne",5,"6","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_023","1 C_Neg_Red_Loc",4,"1","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_023","2 C_Aff_Manner_Loc",4,"2","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_023","2 C_Aff_Manner_Manne",4,"2","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_023","2 C_F_Neg_DirObj",4,"2","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_023","3 C_CT_Aff_Good",4,"3","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_023","3 C_F_Aff_DirObj",4,"3","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_023","3 C_F_Aff_InDirOb",4,"3","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_023","4 C_Aff_Red_Loc",4,"4","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_023","4 C_Aff_Red_Red",4,"4","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_023","4_C_F_Neg_DirObj",4,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_023","6 C_Neg_Manner_Loc",4,"6","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_023","1 C_F_Aff_InDirObj",2,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_023","3 C_Neg_Time_Loc",2,"3","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_023","3 C_Neg_Time_Time",2,"3","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_023","5 C_Aff_Time_Loc",2,"5","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_023","2 C_CT_Neg_Bad",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_023","2 C_CT_Neg_Bad_1",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_023","3 C_CT_Aff_Bad",1,"3","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_023","4 C_CT_Neg_Bad",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_024","1 C_CT_Aff_Good_46",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_024","1 C_F_Aff_InDirObj_42",5,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_024","1 C_CT_Aff_Good_45",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_024","1 C_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_024","2 C_F_Aff_DirObj_44",5,"2","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_024","2 C_F_Aff_InDirObj_43",5,"2","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_024","2 C_Neg_Time_Loc",5,"2","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_024","2 C_Neg_Time_Time",5,"2","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_024","3 C_Aff_Red_Loc",5,"3","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_024","3 C_F_Neg_DirObj_41",5,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_024","3 C_F_Neg_InDirObj_40",5,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_024","3 C_CT_Neg_Good",5,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_024","4 C_Aff_Time_Time",5,"4","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_024","4 C_CT_Neg_Good_39",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_024","4 C_F_Neg_DirObj_51",5,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_024","4 C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_024","5 C_Neg_Manner_Loc",5,"5","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_024","5 C_Neg_Manner_Manne",5,"5","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_024","6 C_Neg_Red_Loc",5,"6","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_024","1 C_Aff_Red_Loc_49",4,"1","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
