"study_id","participant_id","trial","rating","scenario","trial_type","negation_position","adverb_type","ideophone_form","continuation_type","condition","word_order","included","exclusion_reason"
"exp2","exp2_016","4 NC_CT_Neg_Bad_52",1,"4","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_016","5 NC_Neg_Manner_Mann",4,"5","experimental","first_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_016","3 NC_Aff_Red_Red",4,"3","experimental","second_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_016","6 NC_Neg_Red_Red",4,"6","experimental","first_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_016","2 NC_F_Aff_DirObj_59",4,"2","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_016","2 NC_Neg_Time_Loc",4,"2","experimental","first_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_016","4 NC_Aff_Time_Loc",4,"4","experimental","second_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_016","1 NC_Aff_Manner_Mann",4,"1","experimental","second_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_016","2 NC_F_Aff_InDirObj_58",5,"2","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_016","1 NC_CT_Aff_Good_60",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_016","1 NC_CT_Aff_Good_61",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_016","2 NC_Neg_Time_Time",5,"2","experimental","first_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_016","4 NC_Aff_Time_Time",5,"4","experimental","second_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_016","1 NC_Aff_Manner_Loc",5,"1","experimental","second_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_016","4 NC_F_Neg_InDirObj_64",5,"4","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_016","4 NC_F_Neg_DirObj_65",5,"4","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_016","1 NC_F_Aff_InDirObj_57",5,"1","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_016","1 NC_F_Aff_DirObj_56",5,"1","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_016","3 NC_F_Neg_DirObj_55",5,"3","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_016","6 NC_Neg_Red_Loc",5,"6","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_016","3 NC_CT_Neg_Good_50",5,"3","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_016","5 NC_Neg_Manner_Loc",5,"5","experimental","first_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_016","3 NC_Aff_Red_Loc",5,"3","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_016","4 NC_CT_Neg_Good_53",5,"4","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_016","3 NC_F_Neg_InDirObj_54",5,"3","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_017","3 NC_CT_Aff_Bad_13",1,"3","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_017","4 NC_CT_Neg_Bad_10",1,"4","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_017","2 NC_CT_Neg_Bad_17",1,"2","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_017","2 NC_CT_Neg_Bad_16",1,"2","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_017","3 NC_Neg_Red_Red",2,"3","experimental","first_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_017","5 NC_Neg_Time_Time",4,"5","experimental","first_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_017","3 NC_F_Aff_DirObj_9",4,"3","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_017","1 NC_F_Aff_DirObj_15",4,"1","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_017","5 NC_Neg_Time_Loc",5,"5","experimental","first_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_017","1 NC_CT_Aff_Good_5",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_017","1 NC_CT_Aff_Good_6",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_017","2 NC_F_Neg_InDirObj_7",5,"2","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_017","2 NC_F_Neg_DirObj_8",5,"2","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_017","3 NC_F_Aff_InDirObj",5,"3","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_017","4 NC_CT_Neg_Good_11",5,"4","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_017","3 NC_Neg_Red_Loc",5,"3","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_017","3 NC_CT_Aff_Good_12",5,"3","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_017","1 NC_F_Aff_InDirObj_14",5,"1","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_017","4 NC_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_017","4 NC_F_Neg_DirObj",5,"4","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_017","6 NC_Aff_Red_Red",5,"6","experimental","second_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_017","6 NC_Aff_Red_Loc",5,"6","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_017","1 NC_Aff_Time_Time",5,"1","experimental","second_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_017","1 NC_Aff_Time_Loc",5,"1","experimental","second_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_017","2 NC_Neg_Manner_Loc",5,"2","experimental","first_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_017","2 NC_Neg_Manner_Mann",5,"2","experimental","first_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_017","4 NC_Aff_Manner_Mann",5,"4","experimental","second_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_017","4 NC_Aff_Manner_Loc",5,"4","experimental","second_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_018","2 NC_CT_Aff_Bad_4",1,"2","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_018","2 NC_CT_Aff_Bad",1,"2","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_018","4 NC_CT_Aff_Bad",1,"4","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_018","3 NC_CT_Neg_Bad",1,"3","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_018","1 NC_Neg_Manner_Loc",2,"1","experimental","first_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_018","1 NC_Neg_Manner_Mann",2,"1","experimental","first_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_018","3 NC_Aff_Manner_Loc",3,"3","experimental","second_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_018","6 NC_Aff_Time_Time",3,"6","experimental","second_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_018","3 NC_F_Neg_DirObj",3,"3","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_018","3 NC_Aff_Manner_Mann",4,"3","experimental","second_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_018","2 NC_Neg_Red_Red",4,"2","experimental","first_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_018","5 NC_Aff_Red_Red",4,"5","experimental","second_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_018","2 NC_Neg_Red_Loc",4,"2","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_018","5 NC_Aff_Red_Loc",4,"5","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_018","2 NC_F_Aff_DirObj",4,"2","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_018","3 NC_CT_Neg_Good",5,"3","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_018","1 NC_CT_Neg_Good",5,"1","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_018","1 NC_CT_Neg_Good_3",5,"1","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_018","4 NC_F_Aff_DirObj",5,"4","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_018","4 NC_F_Aff_InDirObj",5,"4","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_018","6 NC_Aff_Time_Loc",5,"6","experimental","second_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_018","3 NC_F_Neg_InDirObj",5,"3","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_018","2 NC_F_Aff_InDirObj",5,"2","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_018","4 NC_CT_Aff_Good",5,"4","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_018","1 NC_F_Neg_InDirObj",5,"1","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_018","1 NC_F_Neg_DirObj",5,"1","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_018","4 NC_Neg_Time_Time",5,"4","experimental","first_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_018","4 NC_Neg_Time_Loc",5,"4","experimental","first_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_019","4 NC_CT_Neg_Bad_10",1,"4","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_019","2 NC_CT_Neg_Bad_16",1,"2","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_019","2 NC_CT_Neg_Bad_17",1,"2","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_019","6 NC_Aff_Red_Red",2,"6","experimental","second_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_019","3 NC_Neg_Red_Red",2,"3","experimental","first_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_019","2 NC_F_Neg_DirObj_8",2,"2","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_019","1 NC_CT_Aff_Good_6",2,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_019","1 NC_CT_Aff_Good_5",3,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_019","5 NC_Neg_Time_Loc",3,"5","experimental","first_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_019","4 NC_Aff_Manner_Loc",3,"4","experimental","second_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_019","3 NC_CT_Aff_Bad_13",3,"3","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_019","3 NC_CT_Aff_Good_12",4,"3","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_019","3 NC_Neg_Red_Loc",4,"3","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_019","3 NC_F_Aff_DirObj_9",4,"3","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_019","1 NC_F_Aff_InDirObj_14",4,"1","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_019","4 NC_F_Neg_DirObj",4,"4","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_019","6 NC_Aff_Red_Loc",4,"6","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_019","1 NC_Aff_Time_Time",4,"1","experimental","second_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_019","4 NC_Aff_Manner_Mann",4,"4","experimental","second_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_019","2 NC_Neg_Manner_Loc",4,"2","experimental","first_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_019","2 NC_Neg_Manner_Mann",5,"2","experimental","first_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_019","1 NC_Aff_Time_Loc",5,"1","experimental","second_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_019","4 NC_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_019","1 NC_F_Aff_DirObj_15",5,"1","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_019","4 NC_CT_Neg_Good_11",5,"4","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_019","3 NC_F_Aff_InDirObj",5,"3","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_019","2 NC_F_Neg_InDirObj_7",5,"2","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_019","5 NC_Neg_Time_Time",5,"5","experimental","first_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_020","3 NC_CT_Neg_Bad_46",1,"3","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_020","4 NC_CT_Aff_Bad_45",1,"4","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_020","2 NC_CT_Neg_Bad_38",1,"2","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_020","2 NC_CT_Neg_Bad_39",1,"2","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_020","5 NC_Neg_Red_Red",2,"5","experimental","first_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_020","4 NC_Neg_Manner_Mann",2,"4","experimental","first_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_020","5 NC_Neg_Red_Loc",3,"5","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_020","6 NC_Aff_Manner_Mann",3,"6","experimental","second_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_020","3 NC_Aff_Time_Time",3,"3","experimental","second_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_020","3 NC_Aff_Time_Loc",3,"3","experimental","second_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_020","2 NC_Aff_Red_Loc",3,"2","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_020","6 NC_Aff_Manner_Loc",4,"6","experimental","second_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_020","4 NC_F_Aff_DirObj_41",4,"4","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_020","2 NC_Aff_Red_Red",4,"2","experimental","second_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_020","1 NC_F_Aff_InDirObj_43",4,"1","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_020","4 NC_Neg_Manner_Loc",4,"4","experimental","first_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_020","1 NC_Neg_Time_Time",4,"1","experimental","first_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_020","3 NC_F_Neg_DirObj_37",4,"3","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_020","2 NC_F_Neg_DirObj_49",4,"2","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_020","1 NC_CT_Aff_Good_34",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_020","1 NC_CT_Aff_Good_35",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_020","1 NC_Neg_Time_Loc",5,"1","experimental","first_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_020","3 NC_F_Neg_InDirObj_36",5,"3","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_020","4 NC_F_Aff_InDirObj_40",5,"4","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_020","1 NC_F_Aff_DirObj_42",5,"1","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_020","4 NC_CT_Aff_Good_44",5,"4","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_020","3 NC_CT_Neg_Good_47",5,"3","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_020","2 NC_F_Neg_InDirObj_48",5,"2","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_021","3 NC_CT_Aff_Bad",1,"3","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_021","4 NC_CT_Neg_Bad",1,"4","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_021","2 NC_CT_Neg_Bad_1",2,"2","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_021","2 NC_CT_Neg_Bad",2,"2","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_021","3 NC_Neg_Time_Time",2,"3","experimental","first_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_021","4_NC_F_Neg_DirObj",2,"4","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_021","2 NC_Aff_Manner_Mann",2,"2","experimental","second_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_021","1 NC_Neg_Red_Loc",2,"1","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_021","5 NC_Aff_Time_Loc",2,"5","experimental","second_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_021","6 NC_Neg_Manner_Loc",4,"6","experimental","first_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_021","2 NC_F_Neg_InDirObj",4,"2","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_021","1 NC_F_Aff_InDirObj",4,"1","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_021","1 NC_CT_Aff_Good_2",4,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_021","4 NC_Aff_Red_Red",4,"4","experimental","second_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_021","4 NC_Aff_Red_Loc",4,"4","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_021","2 NC_F_Neg_DirObj",4,"2","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_021","6 NC_Neg_Manner_Mann",5,"6","experimental","first_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_021","3 NC_CT_Aff_Good",5,"3","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_021","3 NC_F_Aff_DirObj",5,"3","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_021","3 NC_F_Aff_InDirOb",5,"3","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_021","3 NC_Neg_Time_Loc",5,"3","experimental","first_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_021","4 NC_CT_Neg_Good",5,"4","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_021","5 NC_Aff_Time_Time",5,"5","experimental","second_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_021","1 NC_CT_Aff_Good",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_021","1 NC_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_021","4_NC_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_021","2 NC_Aff_Manner_Loc",5,"2","experimental","second_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_021","1 NC_Neg_Red_Red",5,"1","experimental","first_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_022","4 NC_CT_Neg_Bad_52",1,"4","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_022","3 NC_F_Neg_DirObj_55",1,"3","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_022","2 NC_CT_Aff_Bad_62",1,"2","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_022","2 NC_CT_Aff_Bad_63",1,"2","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_022","1 NC_Aff_Manner_Mann",1,"1","experimental","second_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_022","3 NC_Aff_Red_Red",1,"3","experimental","second_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_022","3 NC_CT_Neg_Bad_51",1,"3","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_022","5 NC_Neg_Manner_Mann",1,"5","experimental","first_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_022","6 NC_Neg_Red_Loc",2,"6","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_022","1 NC_F_Aff_DirObj_56",2,"1","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_022","6 NC_Neg_Red_Red",2,"6","experimental","first_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_022","3 NC_CT_Neg_Good_50",5,"3","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_022","5 NC_Neg_Manner_Loc",5,"5","experimental","first_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_022","3 NC_Aff_Red_Loc",5,"3","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_022","4 NC_CT_Neg_Good_53",5,"4","catch","first_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_022","3 NC_F_Neg_InDirObj_54",5,"3","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_022","1 NC_F_Aff_InDirObj_57",5,"1","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_022","2 NC_F_Aff_InDirObj_58",5,"2","filler","second_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_022","2 NC_F_Aff_DirObj_59",5,"2","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_022","1 NC_CT_Aff_Good_60",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_022","1 NC_CT_Aff_Good_61",5,"1","catch","second_clause",,,,"felicitous","noncanonical",TRUE,""
"exp2","exp2_022","2 NC_Neg_Time_Time",5,"2","experimental","first_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_022","2 NC_Neg_Time_Loc",5,"2","experimental","first_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_022","4 NC_Aff_Time_Loc",5,"4","experimental","second_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_022","4 NC_Aff_Time_Time",5,"4","experimental","second_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_022","1 NC_Aff_Manner_Loc",5,"1","experimental","second_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_022","4 NC_F_Neg_InDirObj_64",5,"4","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_022","4 NC_F_Neg_DirObj_65",5,"4","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_023","3 NC_F_Neg_DirObj_55",1,"3","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_023","4 NC_CT_Neg_Bad_52",1,"4","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_023","5 NC_Neg_Manner_Mann",1,"5","experimental","first_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_023","3 NC_CT_Neg_Bad_51",1,"3","catch","first_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_023","2 NC_CT_Aff_Bad_63",1,"2","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_023","2 NC_CT_Aff_Bad_62",1,"2","catch","second_clause",,,,"infelicitous","noncanonical",TRUE,""
"exp2","exp2_023","1 NC_F_Aff_DirObj_56",1,"1","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_023","4 NC_F_Neg_DirObj_65",2,"4","filler","first_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_023","1 NC_Aff_Manner_Mann",2,"1","experimental","second_clause","manner",,"match","match","noncanonical",TRUE,""
"exp2","exp2_023","2 NC_Neg_Time_Time",2,"2","experimental","first_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_023","2 NC_F_Aff_DirObj_59",2,"2","filler","second_clause",,,,"direct_object","noncanonical",TRUE,""
"exp2","exp2_023","6 NC_Neg_Red_Red",2,"6","experimental","first_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_023","3 NC_Aff_Red_Red",2,"3","experimental","second_clause","ideophone","reduplication","match","match","noncanonical",TRUE,""
"exp2","exp2_023","4 NC_Aff_Time_Time",4,"4","experimental","second_clause","temporal",,"match","match","noncanonical",TRUE,""
"exp2","exp2_023","1 NC_Aff_Manner_Loc",4,"1","experimental","second_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_023","5 NC_Neg_Manner_Loc",4,"5","experimental","first_clause","manner",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_023","4 NC_F_Neg_InDirObj_64",5,"4","filler","first_clause",,,,"indirect_object","noncanonical",TRUE,""
"exp2","exp2_023","4 NC_Aff_Time_Loc",5,"4","experimental","second_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
"exp2","exp2_023","2 NC_Neg_Time_Loc",5,"2","experimental","first_clause","temporal",,"mismatch","mismatch","noncanonical",TRUE,""
